id;nome;area;esfera;uf;grupo_uc;ano;tipo;agua_solo;carbono_solo;declividade;d_hidrovias;d_mineracao;d_municipios;d_rodovias;elevacao;nitrogenio;precipitacao;temperatura;desmatamento;biomass_Mgha;desm_evit;carb_evit
0000.15.1023;APA DO ARQUIPÉLAGO DO MARAJÓ;4524746,8900;Estadual;PA;Uso Sustentável;1989;uc;98,34646690725000;359,655969435169;0,0986382111012761;51,447397948208391;124,03714574363008;101,240193532164639;71,467515585765227;13,32186583230346;451,623562352815;220,494562912647;26,6642091647821;39;4,26577122925758e+06;1628;1,51336345858574e+07
0000.15.1024;APA DE ALGODOAL-MAIANDEUA;3109,6800;Estadual;PA;Uso Sustentável;1990;uc;146,03130933973523;379,909983317057;0,1402659167846044;134,163738674587677;66,65698072645399;64,927901373969178;3,973960664537218;13,66868866814507;470,674112955729;217,671581692166;26,5784342024061;0;4,67802974700928e+02;0;0,00000000000000e+00
0000.15.1025;APA DA REGIÃO METROLPOLITANA DE BELÉM;5646,5700;Estadual;PA;Uso Sustentável;1993;uc;99,83577902657645;411,333809988839;0,1712437303470714;14,767170878819057;10,67164124080113;3,275704635892596;4,465006215231759;16,76766241618565;513,683180454799;220,964987618583;26,4233578818185;1;3,63613442230225e+03;1;8,52827453613281e+03
0000.15.1026;APA DE SÃO GERALDO DO ARAGUAIA;26703,0300;Estadual;PA;Uso Sustentável;1996;uc;88,39656431646461;344,422690950067;2,2329495737395915;14,469226904836784;25,16460710122766;109,541707498618806;10,720556267229210;213,72071108875048;278,969595312597;130,603158198505;25,7115238235291;8;8,24105439281464e+03;16;5,46707383632660e+04
0000.15.1027;APA DA ILHA DO COMBU;1502,6600;Estadual;PA;Uso Sustentável;1997;uc;116,44927310943604;417,277950286865;0,1340436227619648;7,005457818508148;15,16286313533783;8,152103066444397;7,531226933002472;14,55775582790375;578,089271545410;216,076396942139;26,3031289577484;0;9,13393608093262e+02;0;0,00000000000000e+00
0000.15.1028;APA PAYTUNA;57417,2700;Estadual;PA;Uso Sustentável;2001;uc;97,94989375791688;312,570144653320;0,5960577764916166;25,906230961067088;44,27873011602872;65,217334636743516;7,237800382833550;28,15058657397394;215,956116938937;139,978545866151;26,5270873360012;50;9,71433345127106e+03;11;3,85852855682373e+04
0000.15.1029;APA DO LAGO DE TUCURUI;568217,6400;Estadual;PA;Uso Sustentável;2002;uc;73,51469008850987;351,507617134740;0,4598420639666436;17,807704292936037;43,38236845857561;118,139513003598367;13,697417162894334;101,47292264013316;261,752170663405;171,688462782383;26,5384622874099;376;1,63768095780373e+05;155;1,21003440761566e+06
0000.15.1030;RDS ALCOBAÇA;22461,2400;Estadual;PA;Uso Sustentável;2002;uc;78,78185771061824;378,697633009690;0,9080853774570502;16,609904784422653;39,62196885622465;163,105351374699524;10,480610948342544;103,15749505849983;299,395707937387;189,027278019832;26,5158315805288;4;1,74540107154846e+03;2;1,84181343078613e+04
0000.15.1031;RDS PUCURUÍ - ARARÃO;29165,1900;Estadual;PA;Uso Sustentável;2002;uc;58,99561309814453;322,010253906250;0,2871614396572113;7,977926731109619;68,95182800292969;124,813079833984375;28,329282760620117;79,84635162353516;228,381805419922;168,400558471680;26,6775550842285;0;1,23075080871582e+02;0;0,00000000000000e+00
0000.15.1032;PE DE MONTE ALEGRE;3615,3500;Estadual;PA;Proteção Integral;2001;uc;91,97508192062378;330,427304267883;1,8623052611947060;21,240730524063110;36,18738687038422;75,773545026779175;2,010649295523763;104,66473364830016;220,372131824493;138,131321430206;26,2765485644341;0;1,88854629898071e+03;2;1,45976608276367e+04
0000.15.1033;RB DE MAICURU;1173135,9300;Estadual;PA;Proteção Integral;2006;uc;89,00426080964836;337,970120610400;0,9961237270972052;323,188420063670492;44,21070575658467;360,612996494811512;169,219383304495267;316,82327724269987;278,412619940324;186,477653708673;25,2371503855370;0;3,96679415943909e+06;149;4,48958166656494e+06
0000.15.1034;EE DO GRÃO PARÁ;4203669,4200;Estadual;PA;Proteção Integral;2006;uc;93,81841239355288;337,216801918886;0,8345021341020348;342,198911068621555;111,93071493068420;370,823310292305223;112,063562498154965;341,00955347015025;261,723303443067;169,034562608715;25,5320569447303;0;1,28654664710770e+07;699;2,03618984832764e+07
0000.15.1035;FE DE FARO;614003,7200;Estadual;PA;Uso Sustentável;2006;uc;43,86075034751786;327,527079655381;0,7016346965672723;125,456648218547514;64,57982645854194;135,176762535279494;121,728979674430633;112,77385935337649;280,458247601349;207,060777727168;26,6418602296200;2;1,67656947305679e+06;316;8,74330378265381e+06
0000.15.1036;FE DE IRIRI;439236,4600;Estadual;PA;Uso Sustentável;2006;uc;30,72703770356558;326,072869875839;0,5199372930727449;289,174629682591501;82,10845605234215;418,370763522162974;122,295834243788377;249,52781784741680;318,775510391836;177,434511022402;25,5572522683418;58;8,67282508773804e+05;76;1,50350028686523e+06
0000.15.1037;FE DO TROMBETAS;3143528,8400;Estadual;PA;Uso Sustentável;2006;uc;74,73258273439544;344,704160006339;0,6606636821759562;227,767443411065045;46,03711094522780;267,442440611916879;46,140249900656265;205,27474195775423;286,746100045285;196,882062863193;26,1814873437106;0;9,48946294337273e+06;1273;3,84031713432312e+07
0000.15.1038;FE DO PARU;3610013,4200;Estadual;PA;Uso Sustentável;2006;uc;92,79065237504386;350,283239433897;1,0775751587190008;178,891992661526729;36,24351087631443;234,868033861078146;114,598780143342282;304,50673902878611;290,555112291252;191,689473409366;25,2483882802382;64;1,01842091693707e+07;1661;4,56781747016907e+07
0000.15.1039;APA TRIUNFO DO XINGU;1679623,6500;Estadual;PA;Uso Sustentável;2006;uc;49,98906737760600;348,189807335805;0,9551590390613072;361,378289203263819;74,32995523738606;337,297165211006302;128,764078317849794;271,95130831026228;293,269803530681;165,314174765304;24,9378272244592;3816;2,07999864585686e+06;227;2,75282740631104e+06
0000.17.1493;APA LAGO DE SANTA ISABEL;18585,3700;Estadual;TO;Uso Sustentável;2002;uc;80,06206192970276;331,845613861084;0,8842096962034702;3,522240827977657;16,57670767009258;101,325230312347401;10,854523257911206;152,44624805450439;253,940989685059;130,359195327759;25,9182721376419;3;2,30410050296783e+03;4;1,80878124237061e+04
0000.13.1506;RESEX DO RIO GREGÓRIO;424836,3400;Estadual;AM;Uso Sustentável;2016;uc;11,82981643740374;419,599807692573;0,3048109861113136;49,697218221618193;273,95863643223385;491,709196101920554;62,037842960855940;210,44855077487213;281,004338390829;182,547626498055;25,0098825505437;0;1,18472121331024e+06;338;9,42946575012207e+06
0000.13.1573;RDS DO JUMA;580779,0400;Estadual;AM;Uso Sustentável;2006;uc;40,57122524284916;398,783414668682;0,2004041787484761;75,625694868751182;263,28094851412652;322,468963330722318;23,287567061464845;57,86792666257537;272,735263980967;203,637789418937;26,9926631457978;6;1,39156820920563e+06;360;9,14291928787231e+06
0000.00.1633;PN MAPINGUARI;1776910,9500;Federal;AM, RO;Proteção Integral;2008;uc;26,57045697801123;374,215914056625;0,2599373483617140;60,793932697652366;80,65986665047102;89,780269263996686;50,696240184714334;108,44289776659724;265,669175744157;177,005017257521;25,9884232076890;31;3,64482247279119e+06;1306;2,73268326297283e+07
0000.13.1730;RDS DO RIO NEGRO;102977,6300;Estadual;AM;Uso Sustentável;2008;uc;31,18049882494778;359,855832263598;0,3376071154410814;11,659160831604318;81,97173979348538;74,301918163083926;12,190900580304744;53,54322488751465;235,949751568723;192,484508690829;26,5891897685726;1;1,99789718647003e+05;70;1,42359726791382e+06
0000.13.1731;FE DE TAPAUÁ;881472,6500;Estadual;AM;Uso Sustentável;2009;uc;13,80249290327868;490,423929803144;0,1791930380099333;57,464859397229283;261,19861070139075;214,865538671659834;128,959688896837690;72,12879275952429;288,736297557433;189,125766693819;26,3244887255890;17;2,31273554768372e+06;631;1,68444334739685e+07
0000.13.1732;RDS IGAPÓ-AÇU;394614,9000;Estadual;AM;Uso Sustentável;2009;uc;20,80458901984751;444,252203456467;0,1152434934336751;67,263144955564414;266,83387345833989;275,911648925251029;13,365749440984452;53,91708533229058;274,603922372700;202,315110898103;26,8981720666588;0;8,49276783195496e+05;294;6,49717978820801e+06
0000.13.1733;RESEX CANUTAMA;197960,3100;Estadual;AM;Uso Sustentável;2009;uc;9,45554636233999;496,791155590171;0,0928055437209919;11,204920899630386;255,19649296926369;242,659913089452232;56,003880108973775;67,95046764513187;294,173897288038;216,542920793806;26,3199678032369;1;3,96040453330994e+05;106;2,40014300842285e+06
0000.13.1735;RDS DO MATUPIRI;177009,1400;Estadual;AM;Uso Sustentável;2009;uc;26,28938176360656;413,214223854061;0,1405725328046312;35,607409339280998;214,89167414862064;224,330154078697888;45,455379691104881;44,75293019241848;264,827845246810;201,590054040367;27,0265976702438;0;3,36844540424347e+05;128;2,53819835433960e+06
0000.13.1736;PE DO MATUPIRI;509595,4100;Estadual;AM;Proteção Integral;2009;uc;27,49287350322219;440,563069703076;0,1424732390232711;51,813953986020202;274,82457137279710;284,264733801105422;39,552960658431068;52,52461779988488;277,233087878187;204,807253369573;27,0191618044103;1;1,09620700135040e+06;388;8,33984691352844e+06
0000.13.1737;FE CANUTAMA;150588,1700;Estadual;AM;Uso Sustentável;2009;uc;14,35681520017581;527,893693788382;0,1015663051339026;12,093171842411987;305,72280194405346;265,611602278514113;125,746016205070219;60,41130726577362;309,172453867559;210,744505740655;26,4107708055146;0;3,12892792228699e+05;66;1,48467213973999e+06
0000.15.1881;RVS METRÓPOLE DA AMAZÔNIA;6369,1600;Estadual;PA;Proteção Integral;2010;uc;115,25034414018904;413,163440159389;0,1446520105403449;25,315432582582748;7,92889736379896;10,691879591771537;2,711847455373832;18,73744702339172;593,636492047991;216,429864883423;26,3430054868971;0;7,17064654541016e+03;1;1,36117233276367e+04
0000.21.1882;PE DO BACANGA;3165,1300;Estadual;MA;Proteção Integral;2001;uc;123,16283271426246;312,142161051432;0,3675257137843541;8,552873724982852;15,93111587706066;3,482081413269043;3,049718729087285;32,18802215939476;228,288871401832;179,902623494466;26,9261612665086;0;7,36424051284790e+02;1;3,36912765502930e+03
0000.21.1885;APA DAS REENTRÂNCIAS MARANHENSES;2633545,6100;Estadual;MA;Uso Sustentável;1991;uc;140,14584096496850;314,327406571270;0,2348189958650355;119,208356255686766;72,55857168604850;118,092562821077962;6,481576099764858;22,22094134805036;257,262460720862;157,380522012681;26,4816247667585;124;3,21067832319975e+05;415;1,65329106760025e+06
0000.21.1887;APA DA BAIXADA MARANHENSE;1728296,9100;Estadual;MA;Uso Sustentável;1991;uc;129,87462830639930;301,925490004693;0,1803723578884991;50,701718220074611;100,02343346737612;100,718799036711900;7,929902406293113;18,37439608382076;211,080500492006;158,287035332122;26,7952978633255;1203;3,72427375296354e+05;859;2,31071559178829e+06
0000.51.1899;EE DO RIO ROOSEVELT;97965,5300;Estadual;MT;Proteção Integral;1997;uc;20,79661796898875;341,599540228351;0,4286689606654937;247,174258921784883;126,56794012561366;236,766918186199234;11,197687465903034;139,08534505494021;247,437629952235;187,307842380902;25,4511856473198;11;2,00124817849159e+05;47;1,01688023910522e+06
0000.51.1901;PE CRISTALINO;59011,9300;Estadual;MT;Proteção Integral;2000;uc;21,84258835988593;327,328512052210;0,8869068272450764;25,396456203394234;103,57184148914725;663,523530116064649;53,517312312375381;287,73910166245304;222,514683553981;184,290201406446;26,5588721265361;2;1,10094458303452e+05;31;5,92547265625000e+05
0000.51.1919;EE RIO FLOR DO PRADO;8536,3400;Estadual;MT;Proteção Integral;2003;uc;48,39963064193726;278,529026031494;1,0089083752594887;214,092985153198242;87,59019145965576;150,299905014038103;67,477084589004519;191,79023780822752;212,353342819214;165,792353439331;24,9161039113998;0;1,54984164276123e+04;4;7,62097930908203e+04
0000.51.1923;RPPN PEUGEOT-ONF-BRASIL;1760,2500;Estadual;MT;Uso Sustentável;2010;uc;39,19335915060604;290,629389145795;0,4274505227804184;3,455988358048832;87,91381072998047;422,711409624885107;5,645961901720832;218,64312295352713;199,452460793888;153,483809527229;25,7190785127528;0;3,12303387451172e+03;1;1,95611694335938e+04
0000.51.1924;RPPN CRISTALINO III;1617,4100;Estadual;MT;Uso Sustentável;2007;uc;22,43703610556467;346,690196446010;0,7746917562825338;6,007828542164394;111,87934276035854;652,197583879743320;39,028830664498464;291,74059840611051;241,592479160854;184,756228855678;26,5600625446865;0;2,97863830566406e+03;0;0,00000000000000e+00
0080.15.1960;ARIE PARQUE AMBIENTAL ANTONIO DANUBIO LOURENÇO DA SILVA;3,7500;Municipal;PA;Uso Sustentável;2011;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.13.1977;RDS DO RIO MADEIRA;279629,7100;Estadual;AM;Uso Sustentável;2006;uc;27,02078231613849;419,623487871388;0,1389918834952831;11,875553247114611;227,85320753316935;241,007912150379155;38,217846184257020;44,09210673047970;284,362332625496;202,442287990426;27,0607041215599;12;5,27414744152069e+05;169;3,43933991088867e+06
0000.12.1983;ARIE JAPIIM PENTECOSTE;25654,1700;Estadual;AC;Uso Sustentável;2009;uc;9,37812896024796;397,006930197439;0,0811291054199119;28,354617101530874;97,92619139148344;662,735418750393819;9,312631523897570;192,63852021002000;322,532488238427;180,878042774816;25,2477167652499;1;5,92237715759277e+04;11;2,60389135742188e+05
0000.15.2042;PE CHARAPUCU;65347,6600;Estadual;PA;Proteção Integral;2010;uc;99,60769425261370;347,888078545569;0,0568464431209986;21,023426820023214;93,92572749156982;78,699733099327617;78,468952190710695;16,16335285316080;495,544882658266;202,907380443508;26,6151336793356;0;8,56512976760864e+04;12;1,59964756011963e+05
0000.51.2045;RPPN CRISTALINO I;2450,8000;Estadual;MT;Uso Sustentável;2011;uc;24,49582457542419;342,209290822347;0,5934087969362736;10,142047405242920;111,30926577250165;656,472628275553348;43,033452351888023;288,90696334838867;234,225507100423;184,707204182943;26,5675752162933;0;5,09380627441406e+03;4;8,51258483886719e+04
0000.11.2059;FE DE RENDIMENTO SUSTENTADO ARARAS;1086,4500;Estadual;RO;Uso Sustentável;1996;uc;30,26274469163683;311,845943874783;0,5042177637418112;144,784089830186645;22,57042249043782;168,746344672309021;1,990449998113844;152,33039347330728;241,007810804579;198,380327012804;25,1275388929579;1;4,77313766479492e+02;0;0,00000000000000e+00
0000.11.2065;APA DO RIO MADEIRA;5637,9700;Estadual;RO;Uso Sustentável;1991;uc;30,33032458761464;347,032616656760;0,4655222364741823;1,749065979667332;20,98529483961022;10,773118298986684;7,178840738275777;69,39654341987942;285,643139383067;183,627832827361;25,8920452283776;0;2,03564288330078e+03;4;2,74628940582275e+04
0000.00.2121;RPPN ILHAS ALEXANDRE RODRIGUES FERREIRA;302,3700;Federal;AM;Uso Sustentável;2009;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0260.13.2556;RDS DO TUPÉ;NA;Municipal;AM;Uso Sustentável;2005;uc;27,88241861647919;341,883549794429;0,4414486299354990;7,724344133328991;27,17484334737313;18,718161711171895;17,473578348881055;54,28650184439010;224,441484851997;188,143867172113;26,5883253722632;0;2,51864760017395e+04;11;2,51733973693848e+05
0015.16.2588;RESEX MUNICIPAL BEIJA FLOR BRILHO DE FOGO;68220,2700;Municipal;AP;Uso Sustentável;2007;uc;89,22496717906068;329,880294352333;0,5366014869435748;163,405221665010430;5,12214628604850;166,326714971547943;20,136676257656468;180,25695997668851;267,527221388831;200,156910244670;25,7530722799888;0;2,64709950897217e+05;38;1,48506237792969e+06
0080.15.2663;ARIE MUSEU PARQUE SERINGAL;1,2300;Municipal;PA;Uso Sustentável;2012;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0260.13.2738;APA TARUMA/PONTA NEGRA;NA;Municipal;AM;Uso Sustentável;2008;uc;37,22963896775857;368,975022731683;0,5608852555354437;18,464754663980923;15,21588988563953;6,794035543998082;5,511852942980253;48,84859549693572;234,738444108229;192,502849676670;26,7051233756237;10;1,79993210201263e+04;9;1,01040663146973e+05
0260.13.2742;APA PARQUE LINEAR DO BINDÁ;NA;Municipal;AM;Uso Sustentável;2012;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0000.51.2790;RPPN FAZENDA LOANDA;514,6300;Estadual;MT;Uso Sustentável;2011;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0005.16.2855;PNM DO CANCÃO;370,6700;Municipal;AP;Proteção Integral;2007;uc;80,37029647827148;348,024154663086;2,6199793815612793;147,080345153808594;1,90933239459991;136,169006347656250;7,335617303848267;150,59276580810547;264,700302124023;200,247230529785;25,9756631851196;0;5,66537536621094e+02;0;0,00000000000000e+00
0020.14.2976;APA XERIUINI;NA;Municipal;RR;Uso Sustentável;2020;uc;63,50630699820744;315,994465482804;0,1341591028944858;33,610250184697712;193,10336758402775;332,070382746594532;133,558890850819125;47,12782444186278;255,157285531520;189,912211905222;26,6716713174444;0;2,19554534082603e+06;527;8,45278740348816e+06
0015.11.3151;MN MORRO CHICO MENDES;191,0800;Municipal;RO;Proteção Integral;2015;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
0215.15.3163;PNM VEREDAS DOS CARAJÁS;831,2600;Municipal;PA;Proteção Integral;2011;uc;75,40756552559989;361,424926757812;1,4252643457480840;85,006430489676333;9,64336327144078;126,093971252441406;40,789441244942800;392,39813668387279;289,585558210100;153,788480486189;24,8581267765590;0;2,15186561584473e+02;0;0,00000000000000e+00
0000.13.3182;RDS PURANGA CONQUISTA;86027,7000;Estadual;AM;Uso Sustentável;2014;uc;31,19533679532070;355,302522621903;0,4197056416454086;22,621792677716883;45,85916648892795;35,114306193940777;29,328244222145457;61,46231433690763;227,892770673714;191,641473508349;26,5407873088238;0;1,85001202136993e+05;64;1,47716572418213e+06
0790.51.3196;PNM PARQUE FLORESTAL DE SINOP;106,0300;Municipal;MT;Proteção Integral;2014;uc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
